fid,DN,area_m2,distance,angle,Latitude,Longitude,geometry
865,1,1239024.334,15040.0,45.0,25.4117623,74.068046,POINT (406270 2810870)
865,1,1239024.334,15050.0,45.0,25.4117629,74.0681454,POINT (406280 2810870)
865,1,1239024.334,15060.0,45.0,25.4118532,74.0681447,POINT (406280 2810880)
865,1,1239024.334,15070.0,45.0,25.4118538,74.0682441,POINT (406290 2810880)
865,1,1239024.334,15080.0,0.0,25.4119441,74.0682434,POINT (406290 2810890)
865,1,1239024.334,15090.0,45.0,25.4120344,74.0682427,POINT (406290 2810900)
865,1,1239024.334,15100.0,90.0,25.4120351,74.0683421,POINT (406300 2810900)
865,1,1239024.334,15110.0,45.0,25.4120357,74.0684416,POINT (406310 2810900)
865,1,1239024.334,15120.0,45.0,25.412126,74.0684409,POINT (406310 2810910)
865,1,1239024.334,15130.0,90.0,25.4121266,74.0685403,POINT (406320 2810910)
865,1,1239024.334,15140.0,45.0,25.4121272,74.0686397,POINT (406330 2810910)
865,1,1239024.334,15150.0,45.0,25.4122175,74.068639,POINT (406330 2810920)
865,1,1239024.334,15160.0,135.0,25.4122182,74.0687384,POINT (406340 2810920)
865,1,1239024.334,15170.0,135.0,25.4121279,74.0687391,POINT (406340 2810910)
865,1,1239024.334,15180.0,90.0,25.4121285,74.0688385,POINT (406350 2810910)
865,1,1239024.334,15190.0,45.0,25.4121291,74.068938,POINT (406360 2810910)
865,1,1239024.334,15200.0,45.0,25.4122194,74.0689373,POINT (406360 2810920)
865,1,1239024.334,15210.0,45.0,25.4122201,74.0690367,POINT (406370 2810920)
865,1,1239024.334,15220.0,45.0,25.4123103,74.069036,POINT (406370 2810930)
865,1,1239024.334,15230.0,45.0,25.412311,74.0691354,POINT (406380 2810930)
865,1,1239024.334,15240.0,45.0,25.4124013,74.0691347,POINT (406380 2810940)
865,1,1239024.334,15250.0,90.0,25.4124019,74.0692341,POINT (406390 2810940)
865,1,1239024.334,15260.0,45.0,25.4124025,74.0693336,POINT (406400 2810940)
865,1,1239024.334,15270.0,45.0,25.4124928,74.0693329,POINT (406400 2810950)
865,1,1239024.334,15280.0,90.0,25.4124935,74.0694323,POINT (406410 2810950)
865,1,1239024.334,15290.0,45.0,25.4124941,74.0695317,POINT (406420 2810950)
865,1,1239024.334,15300.0,45.0,25.4125844,74.069531,POINT (406420 2810960)
865,1,1239024.334,15310.0,90.0,25.412585,74.0696304,POINT (406430 2810960)
865,1,1239024.334,15320.0,45.0,25.4125856,74.0697299,POINT (406440 2810960)
865,1,1239024.334,15330.0,45.0,25.4126759,74.0697292,POINT (406440 2810970)
865,1,1239024.334,15340.0,90.0,25.4126766,74.0698286,POINT (406450 2810970)
865,1,1239024.334,15350.0,135.0,25.4126772,74.069928,POINT (406460 2810970)
865,1,1239024.334,15360.0,135.0,25.4125869,74.0699287,POINT (406460 2810960)
865,1,1239024.334,15370.0,45.0,25.4125875,74.0700281,POINT (406470 2810960)
865,1,1239024.334,15380.0,45.0,25.4126778,74.0700274,POINT (406470 2810970)
865,1,1239024.334,15390.0,45.0,25.4126784,74.0701268,POINT (406480 2810970)
865,1,1239024.334,15400.0,45.0,25.4127687,74.0701262,POINT (406480 2810980)
865,1,1239024.334,15410.0,90.0,25.4127694,74.0702256,POINT (406490 2810980)
865,1,1239024.334,15420.0,45.0,25.41277,74.070325,POINT (406500 2810980)
865,1,1239024.334,15430.0,45.0,25.4128603,74.0703243,POINT (406500 2810990)
865,1,1239024.334,15440.0,90.0,25.4128609,74.0704237,POINT (406510 2810990)
865,1,1239024.334,15450.0,45.0,25.4128615,74.0705231,POINT (406520 2810990)
865,1,1239024.334,15460.0,45.0,25.4129518,74.0705224,POINT (406520 2811000)
865,1,1239024.334,15470.0,90.0,25.4129525,74.0706219,POINT (406530 2811000)
865,1,1239024.334,15480.0,45.0,25.4129531,74.0707213,POINT (406540 2811000)
865,1,1239024.334,15490.0,45.0,25.4130434,74.0707206,POINT (406540 2811010)
865,1,1239024.334,15500.0,90.0,25.413044,74.07082,POINT (406550 2811010)
865,1,1239024.334,15510.0,90.0,25.4130447,74.0709194,POINT (406560 2811010)
865,1,1239024.334,15520.0,90.0,25.4130453,74.0710189,POINT (406570 2811010)
865,1,1239024.334,15530.0,90.0,25.4130459,74.0711183,POINT (406580 2811010)
865,1,1239024.334,15540.0,90.0,25.4130465,74.0712177,POINT (406590 2811010)
865,1,1239024.334,15550.0,90.0,25.4130472,74.0713171,POINT (406600 2811010)
865,1,1239024.334,15560.0,135.0,25.4130478,74.0714165,POINT (406610 2811010)
865,1,1239024.334,15570.0,135.0,25.4129575,74.0714172,POINT (406610 2811000)
865,1,1239024.334,15580.0,90.0,25.4129581,74.0715167,POINT (406620 2811000)
865,1,1239024.334,15590.0,90.0,25.4129588,74.0716161,POINT (406630 2811000)
865,1,1239024.334,15600.0,135.0,25.4129594,74.0717155,POINT (406640 2811000)
865,1,1239024.334,15610.0,135.0,25.4128691,74.0717162,POINT (406640 2810990)
865,1,1239024.334,15620.0,90.0,25.4128697,74.0718156,POINT (406650 2810990)
865,1,1239024.334,15630.0,135.0,25.4128703,74.071915,POINT (406660 2810990)
865,1,1239024.334,15640.0,135.0,25.4127801,74.0719157,POINT (406660 2810980)
865,1,1239024.334,15650.0,45.0,25.4127807,74.0720151,POINT (406670 2810980)
865,1,1239024.334,15660.0,45.0,25.412871,74.0720144,POINT (406670 2810990)
865,1,1239024.334,15670.0,45.0,25.4128716,74.0721139,POINT (406680 2810990)
865,1,1239024.334,15680.0,0.0,25.4129619,74.0721132,POINT (406680 2811000)
865,1,1239024.334,15690.0,45.0,25.4130522,74.0721125,POINT (406680 2811010)
865,1,1239024.334,15700.0,90.0,25.4130528,74.0722119,POINT (406690 2811010)
865,1,1239024.334,15710.0,45.0,25.4130534,74.0723113,POINT (406700 2811010)
865,1,1239024.334,15720.0,0.0,25.4131437,74.0723106,POINT (406700 2811020)
865,1,1239024.334,15730.0,45.0,25.413234,74.0723099,POINT (406700 2811030)
865,1,1239024.334,15740.0,45.0,25.4132347,74.0724094,POINT (406710 2811030)
865,1,1239024.334,15750.0,45.0,25.413325,74.0724087,POINT (406710 2811040)
865,1,1239024.334,15760.0,90.0,25.4133256,74.0725081,POINT (406720 2811040)
865,1,1239024.334,15770.0,45.0,25.4133262,74.0726075,POINT (406730 2811040)
865,1,1239024.334,15780.0,45.0,25.4134165,74.0726068,POINT (406730 2811050)
865,1,1239024.334,15790.0,90.0,25.4134171,74.0727062,POINT (406740 2811050)
865,1,1239024.334,15800.0,90.0,25.4134178,74.0728057,POINT (406750 2811050)
865,1,1239024.334,15810.0,90.0,25.4134184,74.0729051,POINT (406760 2811050)
865,1,1239024.334,15820.0,135.0,25.413419,74.0730045,POINT (406770 2811050)
865,1,1239024.334,15830.0,135.0,25.4133287,74.0730052,POINT (406770 2811040)
865,1,1239024.334,15840.0,90.0,25.4133293,74.0731046,POINT (406780 2811040)
865,1,1239024.334,15850.0,135.0,25.41333,74.073204,POINT (406790 2811040)
865,1,1239024.334,15860.0,135.0,25.4132397,74.0732047,POINT (406790 2811030)
865,1,1239024.334,15870.0,135.0,25.4132403,74.0733041,POINT (406800 2811030)
865,1,1239024.334,15880.0,135.0,25.41315,74.0733048,POINT (406800 2811020)
865,1,1239024.334,15890.0,90.0,25.4131506,74.0734043,POINT (406810 2811020)
865,1,1239024.334,15900.0,45.0,25.4131513,74.0735037,POINT (406820 2811020)
865,1,1239024.334,15910.0,45.0,25.4132416,74.073503,POINT (406820 2811030)
865,1,1239024.334,15920.0,90.0,25.4132422,74.0736024,POINT (406830 2811030)
865,1,1239024.334,15930.0,135.0,25.4132428,74.0737018,POINT (406840 2811030)
865,1,1239024.334,15940.0,135.0,25.4131525,74.0737025,POINT (406840 2811020)
865,1,1239024.334,15950.0,90.0,25.4131531,74.0738019,POINT (406850 2811020)
865,1,1239024.334,15960.0,90.0,25.4131538,74.0739014,POINT (406860 2811020)
865,1,1239024.334,15970.0,45.0,25.4131544,74.0740008,POINT (406870 2811020)
865,1,1239024.334,15980.0,45.0,25.4132447,74.0740001,POINT (406870 2811030)
865,1,1239024.334,15990.0,90.0,25.4132453,74.0740995,POINT (406880 2811030)
865,1,1239024.334,16000.0,90.0,25.4132459,74.0741989,POINT (406890 2811030)
865,1,1239024.334,16010.0,90.0,25.4132466,74.0742984,POINT (406900 2811030)
865,1,1239024.334,16020.0,90.0,25.4132472,74.0743978,POINT (406910 2811030)
865,1,1239024.334,16030.0,45.0,25.4132478,74.0744972,POINT (406920 2811030)
865,1,1239024.334,16040.0,45.0,25.4133381,74.0744965,POINT (406920 2811040)
865,1,1239024.334,16050.0,45.0,25.4133387,74.0745959,POINT (406930 2811040)
865,1,1239024.334,16060.0,45.0,25.413429,74.0745952,POINT (406930 2811050)
865,1,1239024.334,16070.0,45.0,25.4134297,74.0746947,POINT (406940 2811050)
865,1,1239024.334,16080.0,45.0,25.41352,74.074694,POINT (406940 2811060)
865,1,1239024.334,16090.0,45.0,25.4135206,74.0747934,POINT (406950 2811060)
865,1,1239024.334,16100.0,315.0,25.4136109,74.0747927,POINT (406950 2811070)
865,1,1239024.334,16110.0,315.0,25.4136102,74.0746933,POINT (406940 2811070)
865,1,1239024.334,16120.0,315.0,25.4137005,74.0746926,POINT (406940 2811080)
865,1,1239024.334,16130.0,270.0,25.4136999,74.0745932,POINT (406930 2811080)
865,1,1239024.334,16140.0,270.0,25.4136993,74.0744937,POINT (406920 2811080)
865,1,1239024.334,16150.0,270.0,25.4136987,74.0743943,POINT (406910 2811080)
865,1,1239024.334,16160.0,270.0,25.413698,74.0742949,POINT (406900 2811080)
865,1,1239024.334,16170.0,225.0,25.4136974,74.0741955,POINT (406890 2811080)
865,1,1239024.334,16180.0,225.0,25.4136071,74.0741962,POINT (406890 2811070)
865,1,1239024.334,16190.0,270.0,25.4136065,74.0740968,POINT (406880 2811070)
865,1,1239024.334,16200.0,270.0,25.4136059,74.0739973,POINT (406870 2811070)
865,1,1239024.334,16210.0,270.0,25.4136052,74.0738979,POINT (406860 2811070)
865,1,1239024.334,16220.0,270.0,25.4136046,74.0737985,POINT (406850 2811070)
865,1,1239024.334,16230.0,270.0,25.413604,74.0736991,POINT (406840 2811070)
865,1,1239024.334,16240.0,315.0,25.4136034,74.0735996,POINT (406830 2811070)
865,1,1239024.334,16250.0,315.0,25.4136937,74.073599,POINT (406830 2811080)
865,1,1239024.334,16260.0,270.0,25.413693,74.0734995,POINT (406820 2811080)
865,1,1239024.334,16270.0,315.0,25.4136924,74.0734001,POINT (406810 2811080)
865,1,1239024.334,16280.0,315.0,25.4137827,74.0733994,POINT (406810 2811090)
865,1,1239024.334,16290.0,315.0,25.4137821,74.0733,POINT (406800 2811090)
865,1,1239024.334,16300.0,315.0,25.4138724,74.0732993,POINT (406800 2811100)
865,1,1239024.334,16310.0,270.0,25.4138717,74.0731999,POINT (406790 2811100)
865,1,1239024.334,16320.0,315.0,25.4138711,74.0731005,POINT (406780 2811100)
865,1,1239024.334,16330.0,315.0,25.4139614,74.0730998,POINT (406780 2811110)
865,1,1239024.334,16340.0,315.0,25.4139608,74.0730004,POINT (406770 2811110)
865,1,1239024.334,16350.0,315.0,25.4140511,74.0729997,POINT (406770 2811120)
865,1,1239024.334,16360.0,315.0,25.4140504,74.0729003,POINT (406760 2811120)
865,1,1239024.334,16370.0,315.0,25.4141407,74.0728996,POINT (406760 2811130)
865,1,1239024.334,16380.0,315.0,25.4141401,74.0728001,POINT (406750 2811130)
865,1,1239024.334,16390.0,315.0,25.4142304,74.0727994,POINT (406750 2811140)
865,1,1239024.334,16400.0,315.0,25.4142298,74.0727,POINT (406740 2811140)
865,1,1239024.334,16410.0,315.0,25.4143201,74.0726993,POINT (406740 2811150)
865,1,1239024.334,16420.0,270.0,25.4143194,74.0725999,POINT (406730 2811150)
865,1,1239024.334,16430.0,315.0,25.4143188,74.0725005,POINT (406720 2811150)
865,1,1239024.334,16440.0,0.0,25.4144091,74.0724998,POINT (406720 2811160)
865,1,1239024.334,16450.0,315.0,25.4144994,74.0724991,POINT (406720 2811170)
865,1,1239024.334,16460.0,315.0,25.4144988,74.0723997,POINT (406710 2811170)
865,1,1239024.334,16470.0,0.0,25.4145891,74.072399,POINT (406710 2811180)
865,1,1239024.334,16480.0,0.0,25.4146794,74.0723983,POINT (406710 2811190)
865,1,1239024.334,16490.0,0.0,25.4147697,74.0723976,POINT (406710 2811200)
865,1,1239024.334,16500.0,0.0,25.4148599,74.0723969,POINT (406710 2811210)
865,1,1239024.334,16510.0,315.0,25.4149502,74.0723962,POINT (406710 2811220)
865,1,1239024.334,16520.0,315.0,25.4149496,74.0722968,POINT (406700 2811220)
865,1,1239024.334,16530.0,315.0,25.4150399,74.0722961,POINT (406700 2811230)
865,1,1239024.334,16540.0,315.0,25.4150393,74.0721967,POINT (406690 2811230)
865,1,1239024.334,16550.0,315.0,25.4151296,74.072196,POINT (406690 2811240)
865,1,1239024.334,16560.0,270.0,25.4151289,74.0720966,POINT (406680 2811240)
865,1,1239024.334,16570.0,315.0,25.4151283,74.0719972,POINT (406670 2811240)
865,1,1239024.334,16580.0,0.0,25.4152186,74.0719965,POINT (406670 2811250)
865,1,1239024.334,16590.0,315.0,25.4153089,74.0719958,POINT (406670 2811260)
865,1,1239024.334,16600.0,315.0,25.4153083,74.0718964,POINT (406660 2811260)
865,1,1239024.334,16610.0,45.0,25.4153986,74.0718957,POINT (406660 2811270)
865,1,1239024.334,16620.0,45.0,25.4153992,74.0719951,POINT (406670 2811270)
865,1,1239024.334,16630.0,0.0,25.4154895,74.0719944,POINT (406670 2811280)
865,1,1239024.334,16640.0,45.0,25.4155798,74.0719937,POINT (406670 2811290)
865,1,1239024.334,16650.0,90.0,25.4155804,74.0720931,POINT (406680 2811290)
865,1,1239024.334,16660.0,45.0,25.415581,74.0721926,POINT (406690 2811290)
865,1,1239024.334,16670.0,45.0,25.4156713,74.0721919,POINT (406690 2811300)
865,1,1239024.334,16680.0,135.0,25.415672,74.0722913,POINT (406700 2811300)
865,1,1239024.334,16690.0,135.0,25.4155817,74.072292,POINT (406700 2811290)
865,1,1239024.334,16700.0,90.0,25.4155823,74.0723914,POINT (406710 2811290)
865,1,1239024.334,16710.0,135.0,25.4155829,74.0724908,POINT (406720 2811290)
865,1,1239024.334,16720.0,135.0,25.4154926,74.0724915,POINT (406720 2811280)
865,1,1239024.334,16730.0,90.0,25.4154933,74.0725909,POINT (406730 2811280)
865,1,1239024.334,16740.0,135.0,25.4154939,74.0726904,POINT (406740 2811280)
865,1,1239024.334,16750.0,135.0,25.4154036,74.072691,POINT (406740 2811270)
865,1,1239024.334,16760.0,135.0,25.4154042,74.0727905,POINT (406750 2811270)
865,1,1239024.334,16770.0,135.0,25.4153139,74.0727912,POINT (406750 2811260)
865,1,1239024.334,16780.0,135.0,25.4153146,74.0728906,POINT (406760 2811260)
865,1,1239024.334,16790.0,135.0,25.4152243,74.0728913,POINT (406760 2811250)
865,1,1239024.334,16800.0,135.0,25.4152249,74.0729907,POINT (406770 2811250)
865,1,1239024.334,16810.0,135.0,25.4151346,74.0729914,POINT (406770 2811240)
865,1,1239024.334,16820.0,90.0,25.4151352,74.0730908,POINT (406780 2811240)
865,1,1239024.334,16830.0,135.0,25.4151358,74.0731902,POINT (406790 2811240)
865,1,1239024.334,16840.0,180.0,25.4150456,74.0731909,POINT (406790 2811230)
865,1,1239024.334,16850.0,135.0,25.4149553,74.0731916,POINT (406790 2811220)
865,1,1239024.334,16860.0,135.0,25.4149559,74.073291,POINT (406800 2811220)
865,1,1239024.334,16870.0,180.0,25.4148656,74.0732917,POINT (406800 2811210)
865,1,1239024.334,16880.0,135.0,25.4147753,74.0732924,POINT (406800 2811200)
865,1,1239024.334,16890.0,135.0,25.4147759,74.0733918,POINT (406810 2811200)
865,1,1239024.334,16900.0,135.0,25.4146856,74.0733925,POINT (406810 2811190)
865,1,1239024.334,16910.0,45.0,25.4146863,74.0734919,POINT (406820 2811190)
865,1,1239024.334,16920.0,45.0,25.4147766,74.0734913,POINT (406820 2811200)
865,1,1239024.334,16930.0,90.0,25.4147772,74.0735907,POINT (406830 2811200)
865,1,1239024.334,16940.0,135.0,25.4147778,74.0736901,POINT (406840 2811200)
865,1,1239024.334,16950.0,135.0,25.4146875,74.0736908,POINT (406840 2811190)
865,1,1239024.334,16960.0,90.0,25.4146881,74.0737902,POINT (406850 2811190)
865,1,1239024.334,16970.0,90.0,25.4146888,74.0738896,POINT (406860 2811190)
865,1,1239024.334,16980.0,90.0,25.4146894,74.0739891,POINT (406870 2811190)
865,1,1239024.334,16990.0,45.0,25.41469,74.0740885,POINT (406880 2811190)
865,1,1239024.334,17000.0,0.0,25.4147803,74.0740878,POINT (406880 2811200)
865,1,1239024.334,17010.0,45.0,25.4148706,74.0740871,POINT (406880 2811210)
865,1,1239024.334,17020.0,45.0,25.4148712,74.0741865,POINT (406890 2811210)
865,1,1239024.334,17030.0,0.0,25.4149615,74.0741858,POINT (406890 2811220)
865,1,1239024.334,17040.0,45.0,25.4150518,74.0741851,POINT (406890 2811230)
865,1,1239024.334,17050.0,90.0,25.4150524,74.0742846,POINT (406900 2811230)
865,1,1239024.334,17060.0,45.0,25.4150531,74.074384,POINT (406910 2811230)
865,1,1239024.334,17070.0,45.0,25.4151434,74.0743833,POINT (406910 2811240)
865,1,1239024.334,17080.0,135.0,25.415144,74.0744827,POINT (406920 2811240)
865,1,1239024.334,17090.0,135.0,25.4150537,74.0744834,POINT (406920 2811230)
865,1,1239024.334,17100.0,90.0,25.4150543,74.0745828,POINT (406930 2811230)
865,1,1239024.334,17110.0,135.0,25.415055,74.0746823,POINT (406940 2811230)
865,1,1239024.334,17120.0,135.0,25.4149647,74.0746829,POINT (406940 2811220)
865,1,1239024.334,17130.0,135.0,25.4149653,74.0747824,POINT (406950 2811220)
865,1,1239024.334,17140.0,180.0,25.414875,74.0747831,POINT (406950 2811210)
865,1,1239024.334,17150.0,135.0,25.4147847,74.0747837,POINT (406950 2811200)
865,1,1239024.334,17160.0,135.0,25.4147853,74.0748832,POINT (406960 2811200)
865,1,1239024.334,17170.0,135.0,25.414695,74.0748839,POINT (406960 2811190)
865,1,1239024.334,17180.0,135.0,25.4146957,74.0749833,POINT (406970 2811190)
865,1,1239024.334,17190.0,135.0,25.4146054,74.074984,POINT (406970 2811180)
865,1,1239024.334,17200.0,90.0,25.414606,74.0750834,POINT (406980 2811180)
865,1,1239024.334,17210.0,135.0,25.4146066,74.0751828,POINT (406990 2811180)
865,1,1239024.334,17220.0,135.0,25.4145163,74.0751835,POINT (406990 2811170)
865,1,1239024.334,17230.0,90.0,25.4145169,74.0752829,POINT (407000 2811170)
865,1,1239024.334,17240.0,90.0,25.4145176,74.0753823,POINT (407010 2811170)
865,1,1239024.334,17250.0,135.0,25.4145182,74.0754818,POINT (407020 2811170)
865,1,1239024.334,17260.0,135.0,25.4144279,74.0754824,POINT (407020 2811160)
865,1,1239024.334,17270.0,90.0,25.4144285,74.0755819,POINT (407030 2811160)
865,1,1239024.334,17280.0,135.0,25.4144291,74.0756813,POINT (407040 2811160)
865,1,1239024.334,17290.0,180.0,25.4143389,74.075682,POINT (407040 2811150)
865,1,1239024.334,17300.0,135.0,25.4142486,74.0756827,POINT (407040 2811140)
865,1,1239024.334,17310.0,135.0,25.4142492,74.0757821,POINT (407050 2811140)
865,1,1239024.334,17320.0,225.0,25.4141589,74.0757828,POINT (407050 2811130)
865,1,1239024.334,17330.0,225.0,25.4141583,74.0756834,POINT (407040 2811130)
865,1,1239024.334,17340.0,180.0,25.414068,74.075684,POINT (407040 2811120)
865,1,1239024.334,17350.0,180.0,25.4139777,74.0756847,POINT (407040 2811110)
865,1,1239024.334,17360.0,180.0,25.4138874,74.0756854,POINT (407040 2811100)
865,1,1239024.334,17370.0,180.0,25.4137971,74.0756861,POINT (407040 2811090)
865,1,1239024.334,17380.0,180.0,25.4137068,74.0756868,POINT (407040 2811080)
865,1,1239024.334,17390.0,180.0,25.4136165,74.0756875,POINT (407040 2811070)
865,1,1239024.334,17400.0,180.0,25.4135262,74.0756882,POINT (407040 2811060)
865,1,1239024.334,17410.0,180.0,25.4134359,74.0756889,POINT (407040 2811050)
865,1,1239024.334,17420.0,135.0,25.4133456,74.0756896,POINT (407040 2811040)
865,1,1239024.334,17430.0,135.0,25.4133462,74.075789,POINT (407050 2811040)
865,1,1239024.334,17440.0,135.0,25.413256,74.0757897,POINT (407050 2811030)
865,1,1239024.334,17450.0,90.0,25.4132566,74.0758891,POINT (407060 2811030)
865,1,1239024.334,17460.0,90.0,25.4132572,74.0759885,POINT (407070 2811030)
865,1,1239024.334,17470.0,45.0,25.4132578,74.0760879,POINT (407080 2811030)
865,1,1239024.334,17480.0,45.0,25.4133481,74.0760872,POINT (407080 2811040)
865,1,1239024.334,17490.0,90.0,25.4133487,74.0761867,POINT (407090 2811040)
865,1,1239024.334,17500.0,45.0,25.4133494,74.0762861,POINT (407100 2811040)
865,1,1239024.334,17510.0,45.0,25.4134397,74.0762854,POINT (407100 2811050)
865,1,1239024.334,17520.0,90.0,25.4134403,74.0763848,POINT (407110 2811050)
865,1,1239024.334,17530.0,90.0,25.4134409,74.0764842,POINT (407120 2811050)
865,1,1239024.334,17540.0,45.0,25.4134415,74.0765837,POINT (407130 2811050)
865,1,1239024.334,17550.0,0.0,25.4135318,74.076583,POINT (407130 2811060)
865,1,1239024.334,17560.0,0.0,25.4136221,74.0765823,POINT (407130 2811070)
865,1,1239024.334,17570.0,315.0,25.4137124,74.0765816,POINT (407130 2811080)
865,1,1239024.334,17580.0,315.0,25.4137118,74.0764822,POINT (407120 2811080)
865,1,1239024.334,17590.0,0.0,25.4138021,74.0764815,POINT (407120 2811090)
865,1,1239024.334,17600.0,315.0,25.4138924,74.0764808,POINT (407120 2811100)
865,1,1239024.334,17610.0,315.0,25.4138918,74.0763814,POINT (407110 2811100)
865,1,1239024.334,17620.0,0.0,25.4139821,74.0763807,POINT (407110 2811110)
865,1,1239024.334,17630.0,315.0,25.4140723,74.07638,POINT (407110 2811120)
865,1,1239024.334,17640.0,315.0,25.4140717,74.0762806,POINT (407100 2811120)
865,1,1239024.334,17650.0,0.0,25.414162,74.0762799,POINT (407100 2811130)
865,1,1239024.334,17660.0,0.0,25.4142523,74.0762792,POINT (407100 2811140)
865,1,1239024.334,17670.0,0.0,25.4143426,74.0762785,POINT (407100 2811150)
865,1,1239024.334,17680.0,0.0,25.4144329,74.0762778,POINT (407100 2811160)
865,1,1239024.334,17690.0,315.0,25.4145232,74.0762771,POINT (407100 2811170)
865,1,1239024.334,17700.0,315.0,25.4145226,74.0761777,POINT (407090 2811170)
865,1,1239024.334,17710.0,45.0,25.4146129,74.076177,POINT (407090 2811180)
865,1,1239024.334,17720.0,45.0,25.4146135,74.0762764,POINT (407100 2811180)
865,1,1239024.334,17730.0,0.0,25.4147038,74.0762758,POINT (407100 2811190)
865,1,1239024.334,17740.0,45.0,25.4147941,74.0762751,POINT (407100 2811200)
865,1,1239024.334,17750.0,45.0,25.4147947,74.0763745,POINT (407110 2811200)
865,1,1239024.334,17760.0,0.0,25.414885,74.0763738,POINT (407110 2811210)
865,1,1239024.334,17770.0,45.0,25.4149753,74.0763731,POINT (407110 2811220)
865,1,1239024.334,17780.0,90.0,25.4149759,74.0764725,POINT (407120 2811220)
865,1,1239024.334,17790.0,45.0,25.4149765,74.076572,POINT (407130 2811220)
865,1,1239024.334,17800.0,0.0,25.4150668,74.0765713,POINT (407130 2811230)
865,1,1239024.334,17810.0,315.0,25.4151571,74.0765706,POINT (407130 2811240)
865,1,1239024.334,17820.0,315.0,25.4151565,74.0764712,POINT (407120 2811240)
865,1,1239024.334,17830.0,0.0,25.4152468,74.0764705,POINT (407120 2811250)
865,1,1239024.334,17840.0,0.0,25.4153371,74.0764698,POINT (407120 2811260)
865,1,1239024.334,17850.0,0.0,25.4154274,74.0764691,POINT (407120 2811270)
865,1,1239024.334,17860.0,45.0,25.4155177,74.0764684,POINT (407120 2811280)
865,1,1239024.334,17870.0,45.0,25.4155183,74.0765678,POINT (407130 2811280)
865,1,1239024.334,17880.0,0.0,25.4156086,74.0765671,POINT (407130 2811290)
865,1,1239024.334,17890.0,45.0,25.4156989,74.0765665,POINT (407130 2811300)
865,1,1239024.334,17900.0,90.0,25.4156995,74.0766659,POINT (407140 2811300)
865,1,1239024.334,17910.0,45.0,25.4157001,74.0767653,POINT (407150 2811300)
865,1,1239024.334,17920.0,45.0,25.4157904,74.0767646,POINT (407150 2811310)
865,1,1239024.334,17930.0,135.0,25.4157911,74.076864,POINT (407160 2811310)
865,1,1239024.334,17940.0,135.0,25.4157008,74.0768647,POINT (407160 2811300)
865,1,1239024.334,17950.0,90.0,25.4157014,74.0769641,POINT (407170 2811300)
865,1,1239024.334,17960.0,135.0,25.415702,74.0770636,POINT (407180 2811300)
865,1,1239024.334,17970.0,135.0,25.4156117,74.0770643,POINT (407180 2811290)
865,1,1239024.334,17980.0,90.0,25.4156123,74.0771637,POINT (407190 2811290)
865,1,1239024.334,17990.0,45.0,25.415613,74.0772631,POINT (407200 2811290)
865,1,1239024.334,18000.0,45.0,25.4157033,74.0772624,POINT (407200 2811300)
865,1,1239024.334,18010.0,45.0,25.4157039,74.0773618,POINT (407210 2811300)
865,1,1239024.334,18020.0,45.0,25.4157942,74.0773612,POINT (407210 2811310)
865,1,1239024.334,18030.0,45.0,25.4157948,74.0774606,POINT (407220 2811310)
865,1,1239024.334,18040.0,45.0,25.4158851,74.0774599,POINT (407220 2811320)
865,1,1239024.334,18050.0,45.0,25.4158857,74.0775593,POINT (407230 2811320)
865,1,1239024.334,18060.0,45.0,25.415976,74.0775586,POINT (407230 2811330)
865,1,1239024.334,18070.0,45.0,25.4159766,74.077658,POINT (407240 2811330)
865,1,1239024.334,18080.0,315.0,25.4160669,74.0776574,POINT (407240 2811340)
865,1,1239024.334,18090.0,270.0,25.4160663,74.0775579,POINT (407230 2811340)
865,1,1239024.334,18100.0,315.0,25.4160657,74.0774585,POINT (407220 2811340)
865,1,1239024.334,18110.0,315.0,25.416156,74.0774578,POINT (407220 2811350)
865,1,1239024.334,18120.0,270.0,25.4161554,74.0773584,POINT (407210 2811350)
865,1,1239024.334,18130.0,315.0,25.4161547,74.077259,POINT (407200 2811350)
865,1,1239024.334,18140.0,0.0,25.416245,74.0772583,POINT (407200 2811360)
865,1,1239024.334,18150.0,315.0,25.4163353,74.0772576,POINT (407200 2811370)
865,1,1239024.334,18160.0,315.0,25.4163347,74.0771582,POINT (407190 2811370)
865,1,1239024.334,18170.0,45.0,25.416425,74.0771575,POINT (407190 2811380)
865,1,1239024.334,18180.0,45.0,25.4164256,74.0772569,POINT (407200 2811380)
865,1,1239024.334,18190.0,0.0,25.4165159,74.0772562,POINT (407200 2811390)
865,1,1239024.334,18200.0,45.0,25.4166062,74.0772555,POINT (407200 2811400)
865,1,1239024.334,18210.0,45.0,25.4166068,74.077355,POINT (407210 2811400)
865,1,1239024.334,18220.0,0.0,25.4166971,74.0773543,POINT (407210 2811410)
865,1,1239024.334,18230.0,45.0,25.4167874,74.0773536,POINT (407210 2811420)
865,1,1239024.334,18240.0,45.0,25.416788,74.077453,POINT (407220 2811420)
865,1,1239024.334,18250.0,0.0,25.4168783,74.0774523,POINT (407220 2811430)
865,1,1239024.334,18260.0,315.0,25.4169686,74.0774516,POINT (407220 2811440)
865,1,1239024.334,18270.0,315.0,25.416968,74.0773522,POINT (407210 2811440)
865,1,1239024.334,18280.0,315.0,25.4170583,74.0773515,POINT (407210 2811450)
865,1,1239024.334,18290.0,315.0,25.4170577,74.0772521,POINT (407200 2811450)
